Bronze,,,
688,3,Build FusionCore,Tech
698,3,Train Marine,Army
698,3,Train Marine,Army
698,3,Train Marine,Army
698,3,Train Marine,Army
698,3,Train Marine,Army
698,3,Train Marine,Army
703,3,Train Marauder,Army
711,3,Upgrade SprayTerran,Tech
721,3,Build SupplyDepot,Economy
730,3,Train Marine,Army
730,3,Train Marine,Army
731,3,Train Marine,Army
731,3,Train Marine,Army
732,3,Train Marine,Army
732,3,Train Marine,Army
733,3,Train Marauder,Army
736,3,Build Refinery,Economy
742,3,Train SCV,Economy
742,3,Train SCV,Economy
753,3,Build SupplyDepot,Economy
759,3,Train SCV,Economy
759,3,Train SCV,Economy
764,3,Train Marine,Army
765,3,Train Marine,Army
765,3,Train Marine,Army
766,3,Train Marine,Army
766,3,Train Marine,Army
766,3,Train Marine,Army
769,3,Train Marauder,Army
772,3,Build Refinery,Economy
785,3,Build SupplyDepot,Economy
787,3,Build Barracks,Army
790,3,Train Marine,Army
790,3,Train Marine,Army
790,3,Train Marine,Army
791,3,Train Marine,Army
791,3,Train Marine,Army
799,3,Train Marauder,Army
800,3,Train MULE,Army
800,3,Train MULE,Army
814,3,Train SCV,Economy
815,3,Train SCV,Economy
815,3,Train SCV,Economy
816,3,Build SupplyDepot,Economy
821,3,Upgrade TerranInfantryWeaponsLevel2,Tech
822,3,Train Medivac,Army
824,3,Train Medivac,Army
838,3,Train SiegeTank,Army
844,3,Train Marine,Army
845,3,Train Marine,Army
845,3,Train Marine,Army
846,3,Train Marine,Army
846,3,Train Marine,Army
846,3,Train Marine,Army
849,3,Train Marauder,Army
852,3,Build SupplyDepot,Economy
855,3,Build Barracks,Army
890,3,Train Marine,Army
890,3,Train Marine,Army
890,3,Train Marine,Army
891,3,Train Marine,Army
891,3,Train Marine,Army
891,3,Train Marine,Army
894,3,Train Marauder,Army
915,3,Train Marine,Army
915,3,Train Marine,Army
915,3,Train Marine,Army
916,3,Train Marine,Army
916,3,Train Marine,Army
916,3,Train Marine,Army
924,3,Train Marauder,Army
931,3,Train MULE,Army
933,3,Train VikingFighter,Army
933,3,Train VikingFighter,Army
940,3,Train Marine,Army
940,3,Train Marine,Army
940,3,Train Marine,Army
940,3,Train Marine,Army
941,3,Train Marine,Army
941,3,Train Marine,Army
944,3,Train SCV,Economy
944,3,Train SCV,Economy
944,3,Train SCV,Economy
954,3,Train Marauder,Army
965,3,Train Marine,Army
975,3,Train VikingFighter,Army
975,3,Train VikingFighter,Army
987,3,Build BarracksReactor,Tech
988,3,Build BarracksReactor,Tech
1009,3,Train Marine,Army
1010,3,Train Marine,Army
1010,3,Train Marine,Army
1011,3,Train Marine,Army
1011,3,Train Marine,Army
1011,3,Train Marine,Army
1011,3,Upgrade TerranInfantryArmorsLevel2,Tech
1014,3,Train Marauder,Army
1023,3,Build CommandCenter,Economy
1023,3,Upgrade SprayTerran,Tech
1024,3,Train VikingFighter,Army
1024,3,Train VikingFighter,Army
1027,3,Upgrade SmartServos,Tech
1040,3,Train Marine,Army
1041,3,Train Marine,Army
1041,3,Train Marine,Army
1042,3,Train Marine,Army
1042,3,Train Marine,Army
1042,3,Train Marine,Army
1045,3,Train Marauder,Army
1051,3,Build SupplyDepot,Economy
1061,3,Build Refinery,Economy
1064,3,Build Refinery,Economy
1065,3,Train Marine,Army
1066,3,Train Marine,Army
1066,3,Train Medivac,Army
1066,3,Train Marine,Army
1066,3,Train Medivac,Army
1067,3,Train Marine,Army
1067,3,Train Marine,Army
1067,3,Train Marine,Army
1075,3,Train Marauder,Army
1082,3,Build SupplyDepot,Economy
1082,3,Upgrade TerranShipWeaponsLevel1,Tech
1114,3,Build SupplyDepot,Economy
1119,3,Train Marine,Army
1120,3,Train Marine,Army
1120,3,Train Marine,Army
1120,3,Train Marine,Army
1121,3,Train Marine,Army
1121,3,Train Marine,Army
1121,3,Train Marine,Army
1122,3,Train Marine,Army
1122,3,Train Marine,Army
1123,3,Train Marine,Army
1123,3,Train Marauder,Army
1123,3,Upgrade SprayTerran,Tech
1144,3,Train Marine,Army
1153,3,Train Marauder,Army
1174,3,Upgrade CycloneLockOnDamageUpgrade,Tech
1184,3,Upgrade BattlecruiserEnableSpecializations,Tech
1231,3,Upgrade TerranInfantryWeaponsLevel3,Tech
1237,3,Train VikingFighter,Army
1237,3,Train VikingFighter,Army
16,4,Build SupplyDepot,Economy
41,4,Train SCV,Economy
49,4,Build Barracks,Army
66,4,Build Refinery,Economy
71,4,Train SCV,Economy
88,4,Train SCV,Economy
105,4,Train SCV,Economy
116,4,Build SupplyDepot,Economy
122,4,Train SCV,Economy
139,4,Train SCV,Economy
147,4,Build BarracksReactor,Tech
156,4,Build CommandCenter,Economy
156,4,Upgrade SprayTerran,Tech
222,4,Train Marine,Army
222,4,Train Marine,Army
247,4,Train Marine,Army
247,4,Train Marine,Army
252,4,Build Refinery,Economy
256,4,Upgrade SprayTerran,Tech
272,4,Train Marine,Army
272,4,Train Marine,Army
273,4,Build Factory,Army
291,4,Train SCV,Economy
297,4,Train Marine,Army
297,4,Train Marine,Army
300,4,Build Refinery,Economy
307,4,Train SCV,Economy
308,4,Train SCV,Economy
318,4,Train MULE,Army
322,4,Train Marine,Army
322,4,Train Marine,Army
324,4,Train SCV,Economy
325,4,Train SCV,Economy
341,4,Build Starport,Army
342,4,Train SCV,Economy
346,4,Train Marine,Army
347,4,Train Marine,Army
359,4,Train SCV,Economy
362,4,Train SCV,Economy
376,4,Train SCV,Economy
393,4,Train SCV,Economy
404,4,Build EngineeringBay,Tech
410,4,Train SCV,Economy
415,4,Train Marine,Army
415,4,Train Marine,Army
429,4,Build Starport,Army
440,4,Train Marine,Army
440,4,Train Marine,Army
441,4,Build FusionCore,Tech
451,4,Build SupplyDepot,Economy
465,4,Train Marine,Army
488,4,Build SupplyDepot,Economy
501,4,Build Starport,Army
506,4,Train Marine,Army
506,4,Train Marine,Army
518,4,Build SupplyDepot,Economy
522,4,Build SupplyDepot,Economy
531,4,Train Marine,Army
531,4,Train Marine,Army
556,4,Train Marine,Army
556,4,Train Marine,Army
560,4,Train SCV,Economy
577,4,Train SCV,Economy
580,4,Train Marine,Army
580,4,Train Marine,Army
580,4,Build Starport,Army
593,4,Build SupplyDepot,Economy
594,4,Train SCV,Economy
604,4,Build SupplyDepot,Economy
605,4,Train Marine,Army
605,4,Train Marine,Army
607,4,Build SupplyDepot,Economy
610,4,Build SupplyDepot,Economy
612,4,Train Battlecruiser,Army
630,4,Train Marine,Army
630,4,Train Marine,Army
636,4,Train SCV,Economy
653,4,Train SCV,Economy
670,4,Train SCV,Economy
671,4,Upgrade BattlecruiserEnableSpecializations,Tech
687,4,Train SCV,Economy
704,4,Train SCV,Economy
721,4,Train SCV,Economy
735,4,Build CommandCenter,Economy
735,4,Upgrade SprayTerran,Tech
736,4,Train Battlecruiser,Army
738,4,Train SCV,Economy
755,4,Train SCV,Economy
772,4,Train SCV,Economy
775,4,Train Battlecruiser,Army
783,4,Build Refinery,Economy
789,4,Train SCV,Economy
809,4,Build MissileTurret,Army
819,4,Build Refinery,Economy
831,4,Build SupplyDepot,Economy
835,4,Upgrade SprayTerran,Tech
838,4,Build MissileTurret,Army
871,4,Train Battlecruiser,Army
894,4,Train MULE,Army
896,4,Train MULE,Army
900,4,Train Battlecruiser,Army
908,4,Train SCV,Economy
919,4,Build CommandCenter,Economy
919,4,Upgrade SprayTerran,Tech
925,4,Train SCV,Economy
942,4,Train SCV,Economy
959,4,Train SCV,Economy
976,4,Train SCV,Economy
1019,4,Upgrade SprayTerran,Tech
1081,4,Train Battlecruiser,Army
14,5,Build SupplyDepot,Economy
35,5,Train SCV,Economy
46,5,Build SupplyDepot,Economy
52,5,Train SCV,Economy
68,5,Build Barracks,Army
71,5,Train SCV,Economy
91,5,Train SCV,Economy
95,5,Build EngineeringBay,Tech
99,5,Build Refinery,Economy
103,5,Build Refinery,Economy
127,5,Train SCV,Economy
145,5,Train SCV,Economy
174,5,Train SCV,Economy
189,5,Train Marine,Army
193,5,Train SCV,Economy
196,5,Build Factory,Army
214,5,Train Marine,Army
230,5,Build MissileTurret,Army
239,5,Train Marine,Army
239,5,Build MissileTurret,Army
257,5,Train MULE,Army
264,5,Train Marine,Army
277,5,Train SCV,Economy
281,5,Build FactoryReactor,Tech
288,5,Build Starport,Army
292,5,Build Starport,Army
298,5,Build MissileTurret,Army
313,5,Build Bunker,Army
314,5,Build BarracksReactor,Tech
329,5,Train SCV,Economy
342,5,Upgrade TerranInfantryWeaponsLevel1,Tech
349,5,Build Armory,Tech
351,5,Build StarportReactor,Tech
351,5,Build StarportReactor,Tech
366,5,Train WidowMine,Army
366,5,Train WidowMine,Army
375,5,Build MissileTurret,Army
382,5,Build MissileTurret,Army
415,5,Build SupplyDepot,Economy
416,5,Build SupplyDepot,Economy
417,5,Build SupplyDepot,Economy
456,5,Train WidowMine,Army
456,5,Train WidowMine,Army
484,5,Train Marauder,Army
509,5,Train WidowMine,Army
509,5,Train WidowMine,Army
514,5,Train Marauder,Army
515,5,Build CommandCenter,Economy
515,5,Upgrade SprayTerran,Tech
571,5,Train Marauder,Army
574,5,Train WidowMine,Army
574,5,Train WidowMine,Army
614,5,Train Liberator,Army
614,5,Train Liberator,Army
615,5,Upgrade SprayTerran,Tech
619,5,Build Refinery,Economy
622,5,Build Refinery,Economy
630,5,Train WidowMine,Army
630,5,Train WidowMine,Army
675,5,Train Medivac,Army
675,5,Train Medivac,Army
683,5,Train VikingFighter,Army
711,5,Train Marauder,Army
718,5,Train MULE,Army
719,5,Train MULE,Army
719,5,Train MULE,Army
727,5,Upgrade TerranVehicleWeaponsLevel1,Tech
731,5,Train VikingFighter,Army
731,5,Train VikingFighter,Army
761,5,Upgrade TerranInfantryWeaponsLevel2,Tech
787,5,Build SupplyDepot,Economy
807,5,Build SupplyDepot,Economy
819,5,Build SupplyDepot,Economy
822,5,Train Liberator,Army
822,5,Train Liberator,Army
840,5,Build SupplyDepot,Economy
844,5,Train Liberator,Army
851,5,Train Marine,Army
851,5,Train Marine,Army
852,5,Build SupplyDepot,Economy
862,5,Train MULE,Army
867,5,Train SiegeTank,Army
873,5,Build SupplyDepot,Economy
876,5,Train Marine,Army
876,5,Train Marine,Army
884,5,Train SCV,Economy
900,5,Train SCV,Economy
901,5,Train Marine,Army
901,5,Train Marine,Army
906,5,Train MULE,Army
917,5,Train SCV,Economy
926,5,Train Marine,Army
926,5,Train Marine,Army
934,5,Train SCV,Economy
951,5,Train SCV,Economy
955,5,Upgrade TerranInfantryArmorsLevel1,Tech
958,5,Upgrade TerranShipWeaponsLevel1,Tech
1013,5,Train Marine,Army
1013,5,Train Marine,Army
1017,5,Train VikingFighter,Army
1018,5,Train VikingFighter,Army
1018,5,Train VikingFighter,Army
1018,5,Train VikingFighter,Army
1025,5,Train Cyclone,Army
1038,5,Train Marine,Army
1038,5,Train Marine,Army
1041,5,Train MULE,Army
1042,5,Train MULE,Army
1042,5,Train MULE,Army
1063,5,Train Marine,Army
1063,5,Train Marine,Army
1069,5,Train SCV,Economy
1070,5,Train Cyclone,Army
1086,5,Train SCV,Economy
1087,5,Train Marine,Army
1088,5,Train Marine,Army
1100,5,Build CommandCenter,Economy
1100,5,Upgrade SprayTerran,Tech
1103,5,Train SCV,Economy
1114,5,Train Cyclone,Army
1120,5,Train SCV,Economy
1137,5,Train SCV,Economy
1143,5,Train VikingFighter,Army
1143,5,Train VikingFighter,Army
1144,5,Train VikingFighter,Army
1145,5,Train VikingFighter,Army
1187,5,Upgrade TerranShipWeaponsLevel2,Tech
1200,5,Upgrade SprayTerran,Tech
1207,5,Train Marine,Army
1207,5,Train Marine,Army
1211,5,Train MULE,Army
1212,5,Train MULE,Army
1212,5,Upgrade TerranInfantryWeaponsLevel3,Tech
1213,5,Train MULE,Army
1213,5,Train MULE,Army
1221,5,Train VikingFighter,Army
1221,5,Train VikingFighter,Army
1221,5,Train VikingFighter,Army
1221,5,Train VikingFighter,Army
1232,5,Train Marine,Army
1232,5,Train Marine,Army
1236,5,Train SiegeTank,Army
1257,5,Train Marine,Army
1257,5,Train Marine,Army
1281,5,Train SiegeTank,Army
1282,5,Train Marine,Army
1282,5,Train Marine,Army
1314,5,Train Marine,Army
1314,5,Train Marine,Army
1318,5,Train VikingFighter,Army
1318,5,Train VikingFighter,Army
1318,5,Train VikingFighter,Army
1318,5,Train VikingFighter,Army
31,6,Train SCV,Economy
44,6,Build SupplyDepot,Economy
48,6,Train SCV,Economy
55,6,Build SupplyDepot,Economy
76,6,Build SupplyDepot,Economy
91,6,Build Barracks,Army
110,6,Build Barracks,Army
163,6,Build SupplyDepot,Economy
174,6,Build SupplyDepot,Economy
213,6,Build Refinery,Economy
271,6,Train Marine,Army
272,6,Train Marine,Army
296,6,Train Marine,Army
297,6,Train Marine,Army
321,6,Train Marine,Army
322,6,Train Marine,Army
326,6,Build Barracks,Army
346,6,Train Marine,Army
347,6,Train Marine,Army
371,6,Train Marine,Army
372,6,Train Marine,Army
430,6,Build Refinery,Economy
431,6,Train Marine,Army
432,6,Train Marine,Army
432,6,Train Marine,Army
456,6,Train Marine,Army
457,6,Train Marine,Army
457,6,Train Marine,Army
468,6,Train SCV,Economy
481,6,Train Marine,Army
482,6,Train Marine,Army
482,6,Train Marine,Army
483,6,Build Factory,Army
485,6,Train SCV,Economy
502,6,Train SCV,Economy
506,6,Train Marine,Army
507,6,Train Marine,Army
507,6,Train Marine,Army
519,6,Train SCV,Economy
531,6,Train Marine,Army
532,6,Train Marine,Army
532,6,Train Marine,Army
536,6,Train SCV,Economy
595,6,Build EngineeringBay,Tech
605,6,Build FactoryTechLab,Tech
614,6,Build Starport,Army
644,6,Build SensorTower,Tech
704,6,Build FusionCore,Tech
833,6,Upgrade BattlecruiserEnableSpecializations,Tech
840,6,Build Bunker,Army
885,6,Build Bunker,Army
898,6,Train Marine,Army
899,6,Train Marine,Army
899,6,Train Marine,Army
923,6,Train Marine,Army
923,6,Train Marine,Army
946,6,Train Battlecruiser,Army
954,6,Train Marine,Army
955,6,Train Marine,Army
955,6,Train Marine,Army
979,6,Train Marine,Army
980,6,Train Marine,Army
980,6,Train Marine,Army
1004,6,Train Marine,Army
1005,6,Train SCV,Economy
1005,6,Train Marine,Army
1005,6,Train Marine,Army
1011,6,Train MULE,Army
1015,6,Train MULE,Army
1022,6,Train SCV,Economy
1029,6,Train Marine,Army
1038,6,Train MULE,Army
1038,6,Train SCV,Economy
1055,6,Train SCV,Economy
1072,6,Train SCV,Economy
1091,6,Train Battlecruiser,Army
1159,6,Train SCV,Economy
1176,6,Train SCV,Economy
1193,6,Train SCV,Economy
1210,6,Train SCV,Economy
1227,6,Train SCV,Economy
1244,6,Train SCV,Economy
1261,6,Train SCV,Economy
1278,6,Train SCV,Economy
Silver,,,
18,7,Train SCV,Economy
25,7,Build SupplyDepot,Economy
35,7,Train SCV,Economy
51,7,Train SCV,Economy
57,7,Build Barracks,Army
64,7,Build Refinery,Economy
72,7,Train SCV,Economy
89,7,Train SCV,Economy
106,7,Train SCV,Economy
122,7,Train SCV,Economy
157,7,Build CommandCenter,Economy
157,7,Upgrade SprayTerran,Tech
166,7,Train MULE,Army
172,7,Build SupplyDepot,Economy
173,7,Train Reaper,Army
182,7,Train SCV,Economy
199,7,Train SCV,Economy
200,7,Train Marine,Army
210,7,Build Factory,Army
219,7,Train SCV,Economy
222,7,Build Refinery,Economy
227,7,Train Marine,Army
234,7,Build Barracks,Army
236,7,Train SCV,Economy
252,7,Train Marine,Army
253,7,Train SCV,Economy
257,7,Upgrade SprayTerran,Tech
258,7,Train MULE,Army
265,7,Build Refinery,Economy
270,7,Train SCV,Economy
276,7,Build FactoryTechLab,Tech
277,7,Train Marine,Army
279,7,Build Refinery,Economy
285,7,Build Starport,Army
287,7,Train SCV,Economy
302,7,Train Marine,Army
304,7,Train SCV,Economy
306,7,Build BarracksReactor,Tech
311,7,Train MULE,Army
320,7,Train SCV,Economy
325,7,Train SCV,Economy
327,7,Train Marine,Army
337,7,Build StarportReactor,Tech
344,7,Train SCV,Economy
344,7,Train SCV,Economy
349,7,Build SupplyDepot,Economy
350,7,Build SupplyDepot,Economy
352,7,Train MULE,Army
361,7,Train SiegeTank,Army
366,7,Train SCV,Economy
366,7,Train SCV,Economy
383,7,Train SCV,Economy
390,7,Train Marine,Army
390,7,Train Marine,Army
396,7,Train SCV,Economy
404,7,Train SCV,Economy
406,7,Train MULE,Army
409,7,Train Marauder,Army
418,7,Train SCV,Economy
420,7,Train Marine,Army
420,7,Train Marine,Army
424,7,Train SiegeTank,Army
424,7,Build SupplyDepot,Economy
425,7,Build SupplyDepot,Economy
426,7,Train SCV,Economy
432,7,Train Medivac,Army
433,7,Train Medivac,Army
441,7,Train SCV,Economy
441,7,Train MULE,Army
472,7,Train SCV,Economy
472,7,Train SCV,Economy
478,7,Build SupplyDepot,Economy
479,7,Train Marine,Army
479,7,Train Marine,Army
482,7,Build SupplyDepot,Economy
484,7,Train Marauder,Army
491,7,Build EngineeringBay,Tech
493,7,Build EngineeringBay,Tech
495,7,Train SCV,Economy
495,7,Train SCV,Economy
496,7,Train Medivac,Army
496,7,Train Medivac,Army
500,7,Train SiegeTank,Army
505,7,Train Marine,Army
525,7,Train SCV,Economy
525,7,Train SCV,Economy
526,7,Train MULE,Army
537,7,Train Marine,Army
538,7,Train Marauder,Army
539,7,Train Marine,Army
545,7,Train SCV,Economy
546,7,Train SCV,Economy
550,7,Train VikingFighter,Army
550,7,Train VikingFighter,Army
551,7,Build SupplyDepot,Economy
554,7,Build SupplyDepot,Economy
557,7,Train SiegeTank,Army
559,7,Build SupplyDepot,Economy
560,7,Build SupplyDepot,Economy
567,7,Train Marine,Army
567,7,Upgrade Stimpack,Tech
579,7,Train MULE,Army
598,7,Train SCV,Economy
598,7,Train SCV,Economy
598,7,Build CommandCenter,Economy
598,7,Upgrade SprayTerran,Tech
606,7,Train Marine,Army
614,7,Train Marauder,Army
615,7,Train SCV,Economy
615,7,Train SCV,Economy
620,7,Train Marine,Army
622,7,Build Barracks,Army
623,7,Train Medivac,Army
623,7,Train VikingFighter,Army
629,7,Build Barracks,Army
630,7,Train MULE,Army
645,7,Train SCV,Economy
645,7,Train SCV,Economy
656,7,Train SiegeTank,Army
660,7,Train Marine,Army
660,7,Train Marine,Army
664,7,Train SCV,Economy
664,7,Train SCV,Economy
665,7,Train Marauder,Army
676,7,Train MULE,Army
676,7,Build Armory,Tech
677,7,Build Armory,Tech
693,7,Build SupplyDepot,Economy
693,7,Build SupplyDepot,Economy
694,7,Upgrade TerranInfantryWeaponsLevel1,Tech
695,7,Upgrade TerranInfantryArmorsLevel1,Tech
697,7,Build BarracksReactor,Tech
698,7,Upgrade SprayTerran,Tech
700,7,Train Liberator,Army
700,7,Train Liberator,Army
700,7,Build BarracksReactor,Tech
704,7,Train SiegeTank,Army
715,7,Train SCV,Economy
715,7,Train SCV,Economy
723,7,Train Marine,Army
723,7,Train Marine,Army
736,7,Train SCV,Economy
736,7,Train SCV,Economy
753,7,Train Marine,Army
753,7,Train Marine,Army
757,7,Train SCV,Economy
757,7,Train SCV,Economy
760,7,Train Marauder,Army
768,7,Train MULE,Army
772,7,Build Refinery,Economy
774,7,Train Medivac,Army
774,7,Train VikingFighter,Army
776,7,Train SiegeTank,Army
783,7,Train SCV,Economy
783,7,Train SCV,Economy
805,7,Train Marine,Army
805,7,Train Marine,Army
805,7,Train Marine,Army
805,7,Build Refinery,Economy
806,7,Train Marine,Army
806,7,Train Marine,Army
807,7,Train Marine,Army
814,7,Train Marauder,Army
829,7,Build SupplyDepot,Economy
831,7,Upgrade ShieldWall,Tech
834,7,Build SupplyDepot,Economy
836,7,Train SiegeTank,Army
844,7,Build SupplyDepot,Economy
846,7,Build SupplyDepot,Economy
850,7,Build SupplyDepot,Economy
856,7,Build SupplyDepot,Economy
878,7,Train MULE,Army
881,7,Train SCV,Economy
881,7,Train SCV,Economy
884,7,Train Marine,Army
884,7,Train Marine,Army
884,7,Train Marine,Army
884,7,Train Marine,Army
884,7,Train Marine,Army
884,7,Train Marine,Army
890,7,Train Marauder,Army
904,7,Upgrade TerranVehicleWeaponsLevel1,Tech
905,7,Upgrade TerranVehicleAndShipArmorsLevel1,Tech
909,7,Train SiegeTank,Army
924,7,Train Liberator,Army
927,7,Upgrade PunisherGrenades,Tech
934,7,Train Liberator,Army
938,7,Upgrade TerranInfantryWeaponsLevel2,Tech
954,7,Train SCV,Economy
954,7,Train SCV,Economy
961,7,Build CommandCenter,Economy
961,7,Upgrade SprayTerran,Tech
963,7,Upgrade TerranInfantryArmorsLevel2,Tech
982,7,Upgrade DrillClaws,Tech
1061,7,Upgrade SprayTerran,Tech
1092,7,Upgrade SmartServos,Tech
18,8,Train SCV,Economy
28,8,Build SupplyDepot,Economy
35,8,Train SCV,Economy
54,8,Build Refinery,Economy
59,8,Build Barracks,Army
90,8,Build SupplyDepot,Economy
102,8,Build Refinery,Economy
163,8,Train MULE,Army
175,8,Train Marine,Army
179,8,Train SCV,Economy
196,8,Train SCV,Economy
213,8,Train SCV,Economy
230,8,Train SCV,Economy
241,8,Train Marauder,Army
247,8,Train SCV,Economy
252,8,Train MULE,Army
264,8,Train SCV,Economy
297,8,Train Marine,Army
341,8,Train MULE,Army
417,8,Train SCV,Economy
429,8,Train MULE,Army
518,8,Train MULE,Army
541,8,Train SCV,Economy
